[2025-08-09T05:29:42.271Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=241211 Certificado JIRA.png, size=113239, mimeType=image/png} | security={threats=[], scanTime=16ms}
[2025-08-09T05:29:42.543Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=Foto de perfil David Gtz.jpg, size=55829, mimeType=image/jpeg} | security={threats=[], scanTime=6ms}
[2025-08-09T05:29:43.361Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=Foto_de_perfil_David_Gtz-removebg (1).png, size=490731, mimeType=image/png} | security={threats=[], scanTime=10ms}
[2025-08-09T05:29:44.296Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=Foto_de_perfil_David_Gtz-removebg.png, size=485457, mimeType=image/png} | security={threats=[], scanTime=16ms}
[2025-08-09T05:29:44.756Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=CertificaciÃ³n SAFe 5 Scrum Master David Gutierrez.png, size=186468, mimeType=image/png} | security={threats=[], scanTime=8ms}
[2025-08-09T05:29:45.065Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=20180913_210538.png, size=78523, mimeType=image/png} | security={threats=[], scanTime=7ms}
[2025-08-09T05:29:45.331Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=FB_IMG_1539010025918.jpg, size=55592, mimeType=image/jpeg} | security={threats=[], scanTime=8ms}
[2025-08-09T05:29:45.601Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=FB_IMG_1539913059790.jpg, size=35142, mimeType=image/jpeg} | security={threats=[], scanTime=10ms}
[2025-08-09T05:37:38.987Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=241211 Certificado JIRA.png, size=113239, mimeType=image/png} | security={threats=[], scanTime=8ms}
[2025-08-09T05:37:39.292Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=David Gtz 1.jpeg, size=79057, mimeType=image/jpeg} | security={threats=[], scanTime=7ms}
[2025-08-09T05:37:39.578Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=Foto de perfil David Gtz.jpg, size=55829, mimeType=image/jpeg} | security={threats=[], scanTime=8ms}
[2025-08-09T05:37:40.178Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=Foto_de_perfil_David_Gtz-removebg (1).png, size=490731, mimeType=image/png} | security={threats=[], scanTime=7ms}
[2025-08-09T05:37:40.957Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=Foto_de_perfil_David_Gtz-removebg.png, size=485457, mimeType=image/png} | security={threats=[], scanTime=7ms}
[2025-08-09T05:37:41.477Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=CertificaciÃ³n SAFe 5 Scrum Master David Gutierrez.png, size=186468, mimeType=image/png} | security={threats=[], scanTime=7ms}
[2025-08-09T05:37:41.748Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=20180913_210538.png, size=78523, mimeType=image/png} | security={threats=[], scanTime=7ms}
[2025-08-09T05:37:42.022Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=FB_IMG_1539010025918.jpg, size=55592, mimeType=image/jpeg} | security={threats=[], scanTime=9ms}
[2025-08-09T05:37:42.411Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=FB_IMG_1539913059790.jpg, size=35142, mimeType=image/jpeg} | security={threats=[], scanTime=7ms}
[2025-08-09T06:23:19.106Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=241211 Certificado JIRA.png, size=113239, mimeType=image/png} | security={threats=[], scanTime=13ms}
[2025-08-09T06:23:19.857Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=David Gtz 1.jpeg, size=79057, mimeType=image/jpeg} | security={threats=[], scanTime=7ms}
[2025-08-09T06:23:20.563Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=Foto de perfil David Gtz.jpg, size=55829, mimeType=image/jpeg} | security={threats=[], scanTime=9ms}
[2025-08-09T06:23:24.415Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=Foto_de_perfil_David_Gtz-removebg (1).png, size=490731, mimeType=image/png} | security={threats=[], scanTime=8ms}
[2025-08-09T06:23:31.197Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=Foto_de_perfil_David_Gtz-removebg.png, size=485457, mimeType=image/png} | security={threats=[], scanTime=9ms}
[2025-08-09T06:23:32.785Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=CertificaciÃ³n SAFe 5 Scrum Master David Gutierrez.png, size=186468, mimeType=image/png} | security={threats=[], scanTime=9ms}
[2025-08-09T06:23:33.532Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=20180913_210538.png, size=78523, mimeType=image/png} | security={threats=[], scanTime=9ms}
[2025-08-09T06:23:34.142Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=FB_IMG_1539010025918.jpg, size=55592, mimeType=image/jpeg} | security={threats=[], scanTime=4ms}
[2025-08-09T06:23:34.662Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=FB_IMG_1539913059790.jpg, size=35142, mimeType=image/jpeg} | security={threats=[], scanTime=4ms}
[2025-08-09T06:37:03.825Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=241211 Certificado JIRA.png, size=113239, mimeType=image/png} | security={threats=[], scanTime=24ms}
[2025-08-09T06:37:04.110Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=David Gtz 1.jpeg, size=79057, mimeType=image/jpeg} | security={threats=[], scanTime=8ms}
[2025-08-09T06:37:04.399Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=Foto de perfil David Gtz.jpg, size=55829, mimeType=image/jpeg} | security={threats=[], scanTime=5ms}
[2025-08-09T06:37:05.252Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=Foto_de_perfil_David_Gtz-removebg (1).png, size=490731, mimeType=image/png} | security={threats=[], scanTime=7ms}
[2025-08-09T06:37:06.745Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=Foto_de_perfil_David_Gtz-removebg.png, size=485457, mimeType=image/png} | security={threats=[], scanTime=5ms}
[2025-08-09T06:37:07.233Z] [INFO] [ANTIVIRUS] File scanned successfully | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | file={filename=CertificaciÃ³n SAFe 5 Scrum Master David Gutierrez.png, size=186468, mimeType=image/png} | security={threats=[], scanTime=4ms}
