[2025-07-20T04:29:32.680Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=241211 Certificado JIRA.png, size=113239, mimeType=image/png, hash=30666551248e2f9d9a9f2a3098047904fee96be3659fb581b53f838f288bb8e1}
[2025-07-20T04:29:33.112Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=Cover Letter David Gutierrez.pdf, size=153690, mimeType=application/pdf, hash=0cb04fecf258e0e7ba0db69e86d64f1af62cfaaa50cd19b49a2acdef015e92ac}
[2025-07-20T04:44:16.408Z] [INFO] [UPLOAD] File upload failed | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1
[2025-07-20T04:44:38.447Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=Imagen Bineo.png, size=159746, mimeType=image/png, hash=77abb5629ae39cea8751b5923e185a26ade9d373a48cc7381b3af38e38f42eed}
[2025-07-20T05:03:37.034Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701630886842.jpg, size=30543, mimeType=image/jpeg, hash=2e7d72543afbd48c49c75b8fba8dcafc865bfba3c0d3d26a1b09ef8ad92af503}
[2025-07-20T05:03:37.037Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701069926965.jpg, size=38210, mimeType=image/jpeg, hash=6b19d01ce96dd293ee169a58997e8fc2f6c6759ef173184920366445bc559a1f}
[2025-07-20T05:03:37.437Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=20180913_210538.png, size=78523, mimeType=image/png, hash=bd01f23e511c1c6560f7ef6ef02f78e0552932ddabe4fe797104a8ad399805ef}
[2025-07-20T07:29:02.758Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1539913059790.jpg, size=35142, mimeType=image/jpeg, hash=254fee3ec8727b1d8a5a49059219fc008541cadf6c35047bdb1cf77d149199a8}
[2025-07-20T07:29:02.962Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1702076019659.jpg, size=39666, mimeType=image/jpeg, hash=35f82626a5d1c95dd1b4d975bf6bcef045f1fcaf496397f55d4e8add6c69a662}
[2025-07-20T07:29:02.966Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1539010025918.jpg, size=55592, mimeType=image/jpeg, hash=29ea9f6649b190a223f2f918b1085fecf600a1d2f1a573b74213671394e0f2b3}
[2025-07-20T07:29:03.767Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=20180913_210538.png, size=78523, mimeType=image/png, hash=bd01f23e511c1c6560f7ef6ef02f78e0552932ddabe4fe797104a8ad399805ef}
[2025-07-20T07:29:04.911Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=CertificaciÃ³n SAFe 5 Scrum Master David Gutierrez.png, size=186468, mimeType=image/png, hash=f9469671bd89dca675f7747f4e9d44f454f109920018952bdf2d0d02813a09c6}
[2025-07-20T07:40:41.918Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701069926965.jpg, size=38210, mimeType=image/jpeg, hash=6b19d01ce96dd293ee169a58997e8fc2f6c6759ef173184920366445bc559a1f}
[2025-07-20T07:40:42.013Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701438023007.jpg, size=66673, mimeType=image/jpeg, hash=993f6d87378be33e9d433a87fa4a49e7b94f5985daa0613d0af96b1d9d15bfc4}
[2025-07-20T07:40:42.112Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=20180913_210538.png, size=78523, mimeType=image/png, hash=bd01f23e511c1c6560f7ef6ef02f78e0552932ddabe4fe797104a8ad399805ef}
[2025-07-20T07:40:42.117Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701402999390.jpg, size=97651, mimeType=image/jpeg, hash=184437e59c424fa6599c0bb80ed26897b32014d1be7cce94e3d24be34e05fc0f}
[2025-07-20T07:40:42.208Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=241211 Certificado JIRA.png, size=113239, mimeType=image/png, hash=30666551248e2f9d9a9f2a3098047904fee96be3659fb581b53f838f288bb8e1}
[2025-07-22T04:35:24.315Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1702076019659.jpg, size=39666, mimeType=image/jpeg, hash=35f82626a5d1c95dd1b4d975bf6bcef045f1fcaf496397f55d4e8add6c69a662}
[2025-07-22T04:35:24.426Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1539010025918.jpg, size=55592, mimeType=image/jpeg, hash=29ea9f6649b190a223f2f918b1085fecf600a1d2f1a573b74213671394e0f2b3}
[2025-07-22T04:35:24.499Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701069926965.jpg, size=38210, mimeType=image/jpeg, hash=6b19d01ce96dd293ee169a58997e8fc2f6c6759ef173184920366445bc559a1f}
[2025-07-22T04:35:24.564Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701402999390.jpg, size=97651, mimeType=image/jpeg, hash=184437e59c424fa6599c0bb80ed26897b32014d1be7cce94e3d24be34e05fc0f}
[2025-07-22T04:35:24.633Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=241211 Certificado JIRA.png, size=113239, mimeType=image/png, hash=30666551248e2f9d9a9f2a3098047904fee96be3659fb581b53f838f288bb8e1}
[2025-07-22T04:35:24.785Z] [INFO] [UPLOAD] File upload successful | userId=0f0ef7e6-11ef-466c-b404-15914b22381e | ip=::ffff:127.0.0.1 | file={filename=IMG-20170604-WA0000.jpg, size=164699, mimeType=image/jpeg, hash=9c97a22469d4f47846be45493e016dbfb0ab6f98fc69c1d9bab792f2070f43aa}
[2025-08-09T00:54:24.366Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=241211 Certificado JIRA.png, size=113239, mimeType=image/png, hash=30666551248e2f9d9a9f2a3098047904fee96be3659fb581b53f838f288bb8e1}
[2025-08-09T00:54:24.708Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=20180913_210538.png, size=78523, mimeType=image/png, hash=bd01f23e511c1c6560f7ef6ef02f78e0552932ddabe4fe797104a8ad399805ef}
[2025-08-09T00:54:24.995Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1539010025918.jpg, size=55592, mimeType=image/jpeg, hash=29ea9f6649b190a223f2f918b1085fecf600a1d2f1a573b74213671394e0f2b3}
[2025-08-09T00:54:25.292Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1539913059790.jpg, size=35142, mimeType=image/jpeg, hash=254fee3ec8727b1d8a5a49059219fc008541cadf6c35047bdb1cf77d149199a8}
[2025-08-09T00:54:25.807Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=CertificaciÃ³n SAFe 5 Scrum Master David Gutierrez.png, size=186468, mimeType=image/png, hash=f9469671bd89dca675f7747f4e9d44f454f109920018952bdf2d0d02813a09c6}
[2025-08-09T00:54:26.075Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701069926965.jpg, size=38210, mimeType=image/jpeg, hash=6b19d01ce96dd293ee169a58997e8fc2f6c6759ef173184920366445bc559a1f}
[2025-08-09T00:54:26.435Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701402999390.jpg, size=97651, mimeType=image/jpeg, hash=184437e59c424fa6599c0bb80ed26897b32014d1be7cce94e3d24be34e05fc0f}
[2025-08-09T00:54:26.733Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701438023007.jpg, size=66673, mimeType=image/jpeg, hash=993f6d87378be33e9d433a87fa4a49e7b94f5985daa0613d0af96b1d9d15bfc4}
[2025-08-09T05:12:32.345Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=241211 Certificado JIRA.png, size=113239, mimeType=image/png, hash=30666551248e2f9d9a9f2a3098047904fee96be3659fb581b53f838f288bb8e1}
[2025-08-09T05:12:32.611Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=Foto de perfil David Gtz.jpg, size=55829, mimeType=image/jpeg, hash=0bf4080e6f216992dc870f10220b9936ce63f971440393415ad5d910d646bb06}
[2025-08-09T05:12:33.498Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=Foto_de_perfil_David_Gtz-removebg (1).png, size=490731, mimeType=image/png, hash=a9a1f1b8986c1847b34f1d9499d7f858392755eddfdc27c503130d618176ed24}
[2025-08-09T05:12:34.248Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=Foto_de_perfil_David_Gtz-removebg.png, size=485457, mimeType=image/png, hash=a6cd7293736d82ed23fb9ac956842e034294c4f8a8522588a08630614436ab10}
[2025-08-09T05:12:34.743Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=Imagen Bineo.png, size=159746, mimeType=image/png, hash=77abb5629ae39cea8751b5923e185a26ade9d373a48cc7381b3af38e38f42eed}
[2025-08-09T05:12:35.162Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=CertificaciÃ³n PMP David Gutierrez.png, size=179383, mimeType=image/png, hash=0521546e320eaf0ed5c065d6d06f4edbbf0da7177d015e09b44d801db9100c4b}
[2025-08-09T05:12:35.690Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701402999390.jpg, size=97651, mimeType=image/jpeg, hash=184437e59c424fa6599c0bb80ed26897b32014d1be7cce94e3d24be34e05fc0f}
[2025-08-09T05:12:35.971Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701438023007.jpg, size=66673, mimeType=image/jpeg, hash=993f6d87378be33e9d433a87fa4a49e7b94f5985daa0613d0af96b1d9d15bfc4}
[2025-08-09T05:24:55.746Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=241211 Certificado JIRA.png, size=113239, mimeType=image/png, hash=30666551248e2f9d9a9f2a3098047904fee96be3659fb581b53f838f288bb8e1}
[2025-08-09T05:24:56.489Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=David Gtz 1.jpeg, size=79057, mimeType=image/jpeg, hash=14fe30230ba01a9c8465bac21db9f8a04293afa49cac9f6e6e4772d08fd919b1}
[2025-08-09T05:24:57.087Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=Foto de perfil David Gtz.jpg, size=55829, mimeType=image/jpeg, hash=0bf4080e6f216992dc870f10220b9936ce63f971440393415ad5d910d646bb06}
[2025-08-09T05:25:00.685Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=Foto_de_perfil_David_Gtz-removebg (1).png, size=490731, mimeType=image/png, hash=a9a1f1b8986c1847b34f1d9499d7f858392755eddfdc27c503130d618176ed24}
[2025-08-09T05:25:08.858Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=Foto_de_perfil_David_Gtz-removebg.png, size=485457, mimeType=image/png, hash=a6cd7293736d82ed23fb9ac956842e034294c4f8a8522588a08630614436ab10}
[2025-08-09T05:25:10.628Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=CertificaciÃ³n SAFe 5 Scrum Master David Gutierrez.png, size=186468, mimeType=image/png, hash=f9469671bd89dca675f7747f4e9d44f454f109920018952bdf2d0d02813a09c6}
[2025-08-09T05:25:11.163Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701069926965.jpg, size=38210, mimeType=image/jpeg, hash=6b19d01ce96dd293ee169a58997e8fc2f6c6759ef173184920366445bc559a1f}
[2025-08-09T05:25:12.408Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701402999390.jpg, size=97651, mimeType=image/jpeg, hash=184437e59c424fa6599c0bb80ed26897b32014d1be7cce94e3d24be34e05fc0f}
[2025-08-09T05:25:13.275Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1701438023007.jpg, size=66673, mimeType=image/jpeg, hash=993f6d87378be33e9d433a87fa4a49e7b94f5985daa0613d0af96b1d9d15bfc4}
[2025-08-09T05:29:42.272Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=241211 Certificado JIRA.png, size=113239, mimeType=image/png, hash=30666551248e2f9d9a9f2a3098047904fee96be3659fb581b53f838f288bb8e1}
[2025-08-09T05:29:42.544Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=Foto de perfil David Gtz.jpg, size=55829, mimeType=image/jpeg, hash=0bf4080e6f216992dc870f10220b9936ce63f971440393415ad5d910d646bb06}
[2025-08-09T05:29:43.362Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=Foto_de_perfil_David_Gtz-removebg (1).png, size=490731, mimeType=image/png, hash=a9a1f1b8986c1847b34f1d9499d7f858392755eddfdc27c503130d618176ed24}
[2025-08-09T05:29:44.296Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=Foto_de_perfil_David_Gtz-removebg.png, size=485457, mimeType=image/png, hash=a6cd7293736d82ed23fb9ac956842e034294c4f8a8522588a08630614436ab10}
[2025-08-09T05:29:44.758Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=CertificaciÃ³n SAFe 5 Scrum Master David Gutierrez.png, size=186468, mimeType=image/png, hash=f9469671bd89dca675f7747f4e9d44f454f109920018952bdf2d0d02813a09c6}
[2025-08-09T05:29:45.066Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=20180913_210538.png, size=78523, mimeType=image/png, hash=bd01f23e511c1c6560f7ef6ef02f78e0552932ddabe4fe797104a8ad399805ef}
[2025-08-09T05:29:45.333Z] [INFO] [UPLOAD] File upload successful | userId=6bcb7f95-a67a-4abe-ab3a-905f3abaa656 | ip=::ffff:127.0.0.1 | file={filename=FB_IMG_1539010025918.jpg, size=55592, mimeType=image/jpeg, hash=29ea9f6649b190a223f2f918b1085fecf600a1d2f1a573b74213671394e0f2b3}
